monthofyear,year,tractce10,total,econ_crime,violent_crime,drug_crime
1,2003,260300,7,6,1,9
2,2003,260300,15,13,2,10
3,2003,260300,14,9,5,5
4,2003,260300,15,12,3,8
5,2003,260300,16,11,5,7
6,2003,260300,11,10,1,3
7,2003,260300,16,12,4,4
8,2003,260300,10,9,1,6
9,2003,260300,18,17,1,2
10,2003,260300,17,13,4,7
11,2003,260300,10,8,2,4
12,2003,260300,10,7,3,9
1,2004,260300,8,6,2,8
2,2004,260300,16,12,4,5
3,2004,260300,13,10,3,4
4,2004,260300,14,11,3,17
5,2004,260300,16,13,3,7
6,2004,260300,16,12,4,15
7,2004,260300,13,12,1,7
8,2004,260300,23,15,8,22
9,2004,260300,16,16,0,30
10,2004,260300,15,13,2,21
11,2004,260300,24,18,6,19
12,2004,260300,8,6,2,10
1,2005,260300,8,7,1,29
2,2005,260300,11,10,1,21
3,2005,260300,12,9,3,16
4,2005,260300,17,13,4,11
5,2005,260300,15,10,5,74
6,2005,260300,17,14,3,16
7,2005,260300,15,11,4,51
8,2005,260300,14,10,4,17
9,2005,260300,19,13,6,9
10,2005,260300,15,10,5,21
11,2005,260300,8,7,1,19
12,2005,260300,10,8,2,20
1,2006,260300,11,8,3,14
2,2006,260300,7,6,1,13
3,2006,260300,8,6,2,20
4,2006,260300,25,21,4,16
5,2006,260300,15,14,1,19
6,2006,260300,17,17,0,17
7,2006,260300,33,28,5,7
8,2006,260300,20,17,3,15
9,2006,260300,17,16,1,13
10,2006,260300,14,10,4,13
11,2006,260300,18,12,6,20
12,2006,260300,11,11,0,8
1,2007,260300,11,9,2,32
2,2007,260300,11,8,3,10
3,2007,260300,20,18,2,14
4,2007,260300,9,7,2,10
5,2007,260300,13,12,1,8
6,2007,260300,16,13,3,12
7,2007,260300,18,16,2,9
8,2007,260300,11,9,2,4
9,2007,260300,21,17,4,6
10,2007,260300,19,14,5,5
11,2007,260300,18,14,4,4
12,2007,260300,6,4,2,4
1,2008,260300,10,7,3,6
2,2008,260300,11,9,2,9
3,2008,260300,10,9,1,7
4,2008,260300,11,11,0,6
5,2008,260300,11,9,2,3
6,2008,260300,16,11,5,4
7,2008,260300,19,15,4,8
8,2008,260300,21,15,6,6
9,2008,260300,17,16,1,4
10,2008,260300,14,10,4,8
11,2008,260300,18,14,4,12
12,2008,260300,9,8,1,11
1,2009,260300,7,7,0,9
2,2009,260300,9,5,4,10
3,2009,260300,11,7,4,4
4,2009,260300,14,12,2,6
5,2009,260300,13,9,4,5
6,2009,260300,12,11,1,9
7,2009,260300,14,9,5,3
8,2009,260300,10,5,5,9
9,2009,260300,11,10,1,10
10,2009,260300,9,8,1,10
11,2009,260300,15,9,6,17
12,2009,260300,21,19,2,17
1,2010,260300,11,10,1,28
2,2010,260300,7,7,0,11
3,2010,260300,5,4,1,34
4,2010,260300,15,11,4,22
5,2010,260300,5,3,2,12
6,2010,260300,11,10,1,7
7,2010,260300,16,16,0,15
8,2010,260300,19,15,4,14
9,2010,260300,16,10,6,16
10,2010,260300,15,12,3,5
11,2010,260300,12,11,1,7
12,2010,260300,13,11,2,6
1,2011,260300,12,10,2,17
2,2011,260300,7,6,1,6
1,1999,260100,30,27,3,20
2,1999,260100,38,33,5,15
3,1999,260100,34,29,5,25
4,1999,260100,40,29,11,26
5,1999,260100,39,35,4,20
6,1999,260100,45,32,13,11
7,1999,260100,57,38,19,17
8,1999,260100,38,33,5,13
9,1999,260100,46,44,2,27
10,1999,260100,41,35,6,39
11,1999,260100,34,28,6,35
12,1999,260100,28,24,4,21
1,2000,260100,32,26,6,23
2,2000,260100,32,29,3,25
3,2000,260100,41,35,6,15
4,2000,260100,32,27,5,17
5,2000,260100,29,23,6,18
6,2000,260100,51,40,11,35
7,2000,260100,43,34,9,33
8,2000,260100,47,36,11,23
9,2000,260100,33,30,3,15
10,2000,260100,47,31,16,23
11,2000,260100,39,31,8,33
12,2000,260100,39,34,5,37
1,2001,260100,31,28,3,16
2,2001,260100,21,19,2,20
3,2001,260100,32,27,5,16
4,2001,260100,42,35,7,18
5,2001,260100,37,29,8,18
6,2001,260100,43,34,9,22
7,2001,260100,31,23,8,16
8,2001,260100,39,33,6,24
9,2001,260100,32,26,6,11
10,2001,260100,40,34,6,8
11,2001,260100,36,31,5,23
12,2001,260100,32,25,7,35
1,2002,260100,27,26,1,25
2,2002,260100,36,28,8,26
3,2002,260100,35,30,5,15
4,2002,260100,28,21,7,10
5,2002,260100,41,35,6,13
6,2002,260100,37,29,8,8
7,2002,260100,49,40,9,17
8,2002,260100,36,33,3,17
9,2002,260100,29,22,7,16
10,2002,260100,40,32,8,10
11,2002,260100,34,29,5,12
12,2002,260100,33,25,8,4
1,2003,260100,29,25,4,13
2,2003,260100,33,27,6,12
3,2003,260100,37,27,10,13
4,2003,260100,38,29,9,8
5,2003,260100,35,27,8,13
6,2003,260100,38,30,8,17
7,2003,260100,39,33,6,16
8,2003,260100,39,34,5,26
9,2003,260100,32,23,9,16
10,2003,260100,36,31,5,11
11,2003,260100,28,25,3,23
12,2003,260100,44,39,5,7
1,2004,260100,27,26,1,18
2,2004,260100,25,23,2,16
3,2004,260100,25,21,4,34
4,2004,260100,37,29,8,29
5,2004,260100,45,37,8,36
6,2004,260100,35,30,5,12
7,2004,260100,40,37,3,13
8,2004,260100,43,38,5,12
9,2004,260100,41,33,8,16
10,2004,260100,38,33,5,15
11,2004,260100,41,35,6,8
12,2004,260100,35,26,9,14
1,2005,260100,37,34,3,24
2,2005,260100,23,20,3,33
3,2005,260100,36,29,7,36
4,2005,260100,14,10,4,24
5,2005,260100,45,35,10,35
6,2005,260100,27,25,2,42
7,2005,260100,37,30,7,41
8,2005,260100,34,28,6,18
9,2005,260100,26,24,2,19
10,2005,260100,31,24,7,26
11,2005,260100,29,26,3,22
12,2005,260100,37,33,4,25
1,2006,260100,30,27,3,27
2,2006,260100,32,29,3,21
3,2006,260100,31,28,3,48
4,2006,260100,36,34,2,16
5,2006,260100,52,44,8,15
6,2006,260100,45,40,5,14
7,2006,260100,34,28,6,16
8,2006,260100,26,23,3,13
9,2006,260100,28,26,2,15
10,2006,260100,27,25,2,20
11,2006,260100,24,23,1,9
12,2006,260100,42,36,6,19
1,2007,260100,27,25,2,19
2,2007,260100,26,24,2,15
3,2007,260100,32,29,3,53
4,2007,260100,37,29,8,18
5,2007,260100,25,25,0,12
6,2007,260100,27,23,4,16
7,2007,260100,43,39,4,22
8,2007,260100,26,22,4,19
9,2007,260100,27,27,0,12
10,2007,260100,26,21,5,27
11,2007,260100,31,30,1,20
12,2007,260100,32,31,1,25
1,2008,260100,23,21,2,23
2,2008,260100,19,16,3,6
3,2008,260100,29,26,3,15
4,2008,260100,28,23,5,21
5,2008,260100,34,30,4,15
6,2008,260100,25,21,4,7
7,2008,260100,36,32,4,15
8,2008,260100,26,22,4,22
9,2008,260100,32,25,7,20
10,2008,260100,36,36,0,14
11,2008,260100,24,19,5,17
12,2008,260100,15,15,0,13
1,2009,260100,13,12,1,24
2,2009,260100,24,19,5,25
3,2009,260100,22,18,4,42
4,2009,260100,21,17,4,19
5,2009,260100,28,25,3,21
6,2009,260100,25,19,6,26
7,2009,260100,33,26,7,17
8,2009,260100,31,29,2,39
9,2009,260100,38,34,4,35
10,2009,260100,21,21,0,27
11,2009,260100,23,20,3,19
12,2009,260100,20,20,0,19
1,2010,260100,26,25,1,29
2,2010,260100,9,6,3,20
3,2010,260100,16,13,3,38
4,2010,260100,28,25,3,42
5,2010,260100,29,27,2,22
6,2010,260100,20,15,5,19
7,2010,260100,35,32,3,15
8,2010,260100,37,34,3,27
9,2010,260100,21,18,3,26
10,2010,260100,26,24,2,12
11,2010,260100,20,18,2,14
12,2010,260100,25,23,2,15
1,2011,260100,22,18,4,10
2,2011,260100,13,12,1,10
1,1999,836900,7,2,5,7
2,1999,836900,10,7,3,10
3,1999,836900,17,13,4,5
4,1999,836900,9,9,0,7
5,1999,836900,9,6,3,2
6,1999,836900,10,9,1,3
7,1999,836900,11,9,2,3
8,1999,836900,16,8,8,2
9,1999,836900,8,4,4,6
10,1999,836900,5,4,1,2
11,1999,836900,13,8,5,6
12,1999,836900,12,9,3,6
1,2000,836900,9,8,1,1
2,2000,836900,9,7,2,8
3,2000,836900,7,5,2,7
4,2000,836900,7,2,5,2
5,2000,836900,7,5,2,10
6,2000,836900,8,4,4,2
7,2000,836900,11,8,3,4
8,2000,836900,16,15,1,3
9,2000,836900,11,9,2,6
10,2000,836900,16,10,6,6
11,2000,836900,9,7,2,2
12,2000,836900,9,4,5,3
1,2001,836900,7,6,1,8
2,2001,836900,9,5,4,6
3,2001,836900,8,7,1,4
4,2001,836900,10,7,3,4
5,2001,836900,13,10,3,5
6,2001,836900,17,11,6,7
7,2001,836900,12,8,4,3
8,2001,836900,8,7,1,0
9,2001,836900,15,10,5,3
10,2001,836900,10,9,1,8
11,2001,836900,12,10,2,7
12,2001,836900,9,6,3,13
1,2002,836900,2,1,1,12
2,2002,836900,6,5,1,6
3,2002,836900,4,4,0,15
4,2002,836900,18,14,4,15
5,2002,836900,8,6,2,8
6,2002,836900,12,9,3,2
7,2002,836900,8,4,4,7
8,2002,836900,8,7,1,10
9,2002,836900,18,13,5,9
10,2002,836900,10,8,2,4
11,2002,836900,7,5,2,12
12,2002,836900,6,5,1,15
1,2003,836900,4,4,0,20
2,2003,836900,6,5,1,9
3,2003,836900,8,6,2,11
4,2003,836900,11,8,3,10
5,2003,836900,8,7,1,6
6,2003,836900,12,6,6,7
7,2003,836900,11,5,6,0
8,2003,836900,9,7,2,6
9,2003,836900,2,2,0,9
10,2003,836900,10,9,1,6
11,2003,836900,3,3,0,7
12,2003,836900,8,4,4,9
1,2004,836900,8,6,2,6
2,2004,836900,11,8,3,16
3,2004,836900,7,4,3,9
4,2004,836900,11,8,3,10
5,2004,836900,10,7,3,7
6,2004,836900,6,4,2,7
7,2004,836900,11,10,1,14
8,2004,836900,16,14,2,13
9,2004,836900,9,7,2,6
10,2004,836900,15,12,3,8
11,2004,836900,6,5,1,9
12,2004,836900,11,10,1,7
1,2005,836900,2,2,0,1
2,2005,836900,6,5,1,3
3,2005,836900,5,4,1,1
4,2005,836900,8,5,3,3
5,2005,836900,16,11,5,9
6,2005,836900,11,8,3,5
7,2005,836900,16,14,2,4
8,2005,836900,8,6,2,2
9,2005,836900,12,9,3,9
10,2005,836900,9,7,2,6
11,2005,836900,7,6,1,3
12,2005,836900,11,10,1,7
1,2006,836900,8,6,2,3
2,2006,836900,6,4,2,0
3,2006,836900,7,5,2,1
4,2006,836900,9,8,1,8
5,2006,836900,10,7,3,4
6,2006,836900,13,10,3,2
7,2006,836900,11,10,1,1
8,2006,836900,16,12,4,3
9,2006,836900,5,3,2,1
10,2006,836900,11,8,3,3
11,2006,836900,15,14,1,6
12,2006,836900,11,10,1,6
1,2007,836900,9,8,1,3
2,2007,836900,9,5,4,4
3,2007,836900,9,7,2,8
4,2007,836900,7,6,1,2
5,2007,836900,7,6,1,2
6,2007,836900,12,11,1,4
7,2007,836900,7,7,0,3
8,2007,836900,8,6,2,3
9,2007,836900,12,10,2,6
10,2007,836900,12,11,1,2
11,2007,836900,9,7,2,2
12,2007,836900,9,7,2,2
1,2008,836900,10,9,1,3
2,2008,836900,6,6,0,4
3,2008,836900,4,3,1,2
4,2008,836900,10,9,1,7
5,2008,836900,13,11,2,4
6,2008,836900,12,9,3,2
7,2008,836900,8,7,1,4
8,2008,836900,17,15,2,6
9,2008,836900,6,4,2,1
10,2008,836900,11,9,2,2
11,2008,836900,12,11,1,3
12,2008,836900,7,6,1,2
1,2009,836900,5,4,1,4
2,2009,836900,8,8,0,3
3,2009,836900,13,8,5,1
4,2009,836900,6,5,1,3
5,2009,836900,9,5,4,2
6,2009,836900,7,6,1,7
7,2009,836900,10,8,2,6
8,2009,836900,7,3,4,2
9,2009,836900,8,6,2,3
10,2009,836900,8,5,3,4
11,2009,836900,12,7,5,9
12,2009,836900,5,5,0,6
1,2010,836900,6,6,0,2
2,2010,836900,7,4,3,6
3,2010,836900,5,4,1,3
4,2010,836900,7,4,3,6
5,2010,836900,10,10,0,0
6,2010,836900,6,4,2,3
7,2010,836900,10,6,4,2
8,2010,836900,5,4,1,4
9,2010,836900,7,4,3,1
10,2010,836900,6,4,2,1
11,2010,836900,5,5,0,6
12,2010,836900,4,3,1,2
1,2011,836900,7,4,3,3
2,2011,836900,1,1,0,1
1,1999,837800,35,29,6,6
2,1999,837800,25,21,4,14
3,1999,837800,44,33,11,13
4,1999,837800,39,33,6,15
5,1999,837800,39,32,7,15
6,1999,837800,39,35,4,13
7,1999,837800,42,32,10,21
8,1999,837800,40,33,7,12
9,1999,837800,26,23,3,15
10,1999,837800,43,36,7,15
11,1999,837800,27,22,5,10
12,1999,837800,31,26,5,23
1,2000,837800,31,25,6,12
2,2000,837800,19,15,4,7
3,2000,837800,22,21,1,12
4,2000,837800,22,19,3,14
5,2000,837800,25,20,5,16
6,2000,837800,28,22,6,10
7,2000,837800,31,24,7,3
8,2000,837800,41,35,6,9
9,2000,837800,30,25,5,7
10,2000,837800,35,28,7,18
11,2000,837800,29,25,4,17
12,2000,837800,22,19,3,10
1,2001,837800,26,22,4,14
2,2001,837800,22,18,4,9
3,2001,837800,17,13,4,28
4,2001,837800,35,28,7,17
5,2001,837800,33,28,5,11
6,2001,837800,26,20,6,16
7,2001,837800,27,20,7,16
8,2001,837800,46,35,11,11
9,2001,837800,29,23,6,11
10,2001,837800,42,38,4,9
11,2001,837800,31,30,1,17
12,2001,837800,46,42,4,9
1,2002,837800,45,36,9,8
2,2002,837800,35,28,7,11
3,2002,837800,39,32,7,6
4,2002,837800,44,36,8,15
5,2002,837800,40,28,12,9
6,2002,837800,45,40,5,9
7,2002,837800,63,49,14,10
8,2002,837800,49,43,6,14
9,2002,837800,34,25,9,12
10,2002,837800,50,47,3,5
11,2002,837800,45,41,4,16
12,2002,837800,41,40,1,6
1,2003,837800,40,36,4,12
2,2003,837800,41,35,6,8
3,2003,837800,41,36,5,14
4,2003,837800,40,37,3,14
5,2003,837800,46,41,5,11
6,2003,837800,44,40,4,15
7,2003,837800,46,37,9,20
8,2003,837800,66,59,7,14
9,2003,837800,58,52,6,10
10,2003,837800,45,40,5,20
11,2003,837800,44,37,7,5
12,2003,837800,37,34,3,11
1,2004,837800,35,32,3,7
2,2004,837800,25,18,7,9
3,2004,837800,35,28,7,12
4,2004,837800,29,21,8,20
5,2004,837800,31,27,4,11
6,2004,837800,44,38,6,7
7,2004,837800,39,33,6,8
8,2004,837800,45,40,5,18
9,2004,837800,41,36,5,15
10,2004,837800,37,32,5,15
11,2004,837800,42,36,6,10
12,2004,837800,28,24,4,10
1,2005,837800,24,23,1,12
2,2005,837800,22,18,4,6
3,2005,837800,25,22,3,17
4,2005,837800,31,27,4,8
5,2005,837800,44,40,4,12
6,2005,837800,43,42,1,13
7,2005,837800,43,40,3,7
8,2005,837800,29,24,5,24
9,2005,837800,31,26,5,15
10,2005,837800,32,29,3,19
11,2005,837800,22,22,0,12
12,2005,837800,22,19,3,9
1,2006,837800,47,40,7,9
2,2006,837800,25,18,7,10
3,2006,837800,25,22,3,6
4,2006,837800,32,30,2,17
5,2006,837800,42,34,8,16
6,2006,837800,28,26,2,9
7,2006,837800,30,21,9,12
8,2006,837800,35,30,5,6
9,2006,837800,39,35,4,4
10,2006,837800,49,37,12,8
11,2006,837800,34,27,7,15
12,2006,837800,36,31,5,4
1,2007,837800,28,24,4,14
2,2007,837800,12,11,1,12
3,2007,837800,24,20,4,9
4,2007,837800,26,23,3,14
5,2007,837800,31,27,4,5
6,2007,837800,28,23,5,14
7,2007,837800,37,31,6,10
8,2007,837800,43,37,6,15
9,2007,837800,25,20,5,9
10,2007,837800,38,34,4,9
11,2007,837800,31,29,2,4
12,2007,837800,34,30,4,11
1,2008,837800,30,27,3,11
2,2008,837800,18,18,0,9
3,2008,837800,30,24,6,9
4,2008,837800,40,33,7,8
5,2008,837800,32,27,5,9
6,2008,837800,29,27,2,8
7,2008,837800,39,31,8,18
8,2008,837800,50,48,2,16
9,2008,837800,42,38,4,11
10,2008,837800,34,29,5,4
11,2008,837800,28,27,1,6
12,2008,837800,24,23,1,4
1,2009,837800,28,24,4,5
2,2009,837800,22,20,2,12
3,2009,837800,31,27,4,4
4,2009,837800,25,24,1,3
5,2009,837800,24,21,3,6
6,2009,837800,21,14,7,11
7,2009,837800,34,30,4,8
8,2009,837800,32,31,1,8
9,2009,837800,35,33,2,12
10,2009,837800,36,33,3,12
11,2009,837800,42,40,2,7
12,2009,837800,25,25,0,8
1,2010,837800,33,32,1,5
2,2010,837800,17,16,1,5
3,2010,837800,22,18,4,9
4,2010,837800,27,25,2,9
5,2010,837800,42,37,5,7
6,2010,837800,33,32,1,5
7,2010,837800,22,21,1,4
8,2010,837800,24,24,0,10
9,2010,837800,31,28,3,5
10,2010,837800,32,31,1,11
11,2010,837800,26,25,1,7
12,2010,837800,21,19,2,9
1,2011,837800,18,17,1,5
2,2011,837800,18,17,1,7
1,1999,833000,68,66,2,3
2,1999,833000,58,51,7,3
3,1999,833000,93,87,6,6
4,1999,833000,95,89,6,1
5,1999,833000,114,109,5,1
6,1999,833000,76,71,5,5
7,1999,833000,66,59,7,5
8,1999,833000,74,68,6,4
9,1999,833000,74,67,7,8
10,1999,833000,73,68,5,5
11,1999,833000,70,67,3,4
12,1999,833000,57,53,4,9
1,2000,833000,60,57,3,12
2,2000,833000,63,56,7,6
3,2000,833000,78,70,8,3
4,2000,833000,60,52,8,5
5,2000,833000,64,59,5,1
6,2000,833000,77,74,3,1
7,2000,833000,89,83,6,7
8,2000,833000,87,81,6,7
9,2000,833000,77,73,4,20
10,2000,833000,87,82,5,23
11,2000,833000,74,71,3,4
12,2000,833000,53,50,3,3
1,2001,833000,60,60,0,8
2,2001,833000,51,47,4,8
3,2001,833000,60,57,3,3
4,2001,833000,58,53,5,7
5,2001,833000,55,52,3,7
6,2001,833000,53,50,3,7
7,2001,833000,69,64,5,2
8,2001,833000,73,68,5,11
9,2001,833000,98,94,4,7
10,2001,833000,73,67,6,8
11,2001,833000,63,60,3,3
12,2001,833000,52,49,3,6
1,2002,833000,67,61,6,4
2,2002,833000,54,52,2,10
3,2002,833000,64,56,8,17
4,2002,833000,50,47,3,9
5,2002,833000,61,56,5,2
6,2002,833000,69,67,2,2
7,2002,833000,76,74,2,6
8,2002,833000,75,74,1,2
9,2002,833000,78,76,2,4
10,2002,833000,75,71,4,3
11,2002,833000,74,67,7,4
12,2002,833000,60,57,3,1
1,2003,833000,50,48,2,2
2,2003,833000,34,29,5,5
3,2003,833000,53,46,7,6
4,2003,833000,56,52,4,5
5,2003,833000,60,56,4,3
6,2003,833000,67,62,5,6
7,2003,833000,92,90,2,1
8,2003,833000,87,81,6,2
9,2003,833000,77,75,2,1
10,2003,833000,73,65,8,1
11,2003,833000,65,63,2,4
12,2003,833000,76,76,0,3
1,2004,833000,62,59,3,2
2,2004,833000,31,27,4,0
3,2004,833000,70,64,6,1
4,2004,833000,57,56,1,1
5,2004,833000,57,48,9,4
6,2004,833000,84,81,3,1
7,2004,833000,98,94,4,3
8,2004,833000,91,89,2,2
9,2004,833000,76,74,2,4
10,2004,833000,86,84,2,0
11,2004,833000,81,73,8,7
12,2004,833000,75,73,2,3
1,2005,833000,62,60,2,1
2,2005,833000,79,73,6,4
3,2005,833000,66,62,4,7
4,2005,833000,58,55,3,6
5,2005,833000,48,45,3,8
6,2005,833000,59,56,3,5
7,2005,833000,51,47,4,2
8,2005,833000,65,59,6,4
9,2005,833000,59,52,7,5
10,2005,833000,74,71,3,3
11,2005,833000,60,52,8,5
12,2005,833000,64,56,8,4
1,2006,833000,68,65,3,1
2,2006,833000,39,36,3,6
3,2006,833000,62,60,2,3
4,2006,833000,91,86,5,1
5,2006,833000,69,68,1,4
6,2006,833000,60,54,6,1
7,2006,833000,78,76,2,1
8,2006,833000,63,61,2,3
9,2006,833000,59,58,1,2
10,2006,833000,61,57,4,4
11,2006,833000,53,52,1,8
12,2006,833000,44,36,8,3
1,2007,833000,74,69,5,4
2,2007,833000,52,50,2,2
3,2007,833000,46,42,4,1
4,2007,833000,50,47,3,1
5,2007,833000,48,45,3,4
6,2007,833000,65,64,1,2
7,2007,833000,48,44,4,3
8,2007,833000,62,55,7,5
9,2007,833000,63,60,3,2
10,2007,833000,81,80,1,6
11,2007,833000,52,50,2,3
12,2007,833000,56,53,3,2
1,2008,833000,50,49,1,4
2,2008,833000,38,34,4,4
3,2008,833000,44,42,2,4
4,2008,833000,63,60,3,6
5,2008,833000,59,57,2,2
6,2008,833000,63,60,3,3
7,2008,833000,83,81,2,4
8,2008,833000,73,67,6,8
9,2008,833000,60,57,3,4
10,2008,833000,78,74,4,4
11,2008,833000,68,66,2,1
12,2008,833000,52,50,2,1
1,2009,833000,51,47,4,3
2,2009,833000,54,51,3,2
3,2009,833000,47,44,3,3
4,2009,833000,39,38,1,2
5,2009,833000,59,57,2,1
6,2009,833000,51,46,5,0
7,2009,833000,66,61,5,2
8,2009,833000,50,49,1,1
9,2009,833000,62,59,3,3
10,2009,833000,62,61,1,2
11,2009,833000,64,63,1,1
12,2009,833000,55,54,1,5
1,2010,833000,56,54,2,2
2,2010,833000,31,31,0,0
3,2010,833000,47,45,2,3
4,2010,833000,52,50,2,2
5,2010,833000,64,60,4,2
6,2010,833000,45,45,0,4
7,2010,833000,74,68,6,3
8,2010,833000,67,66,1,2
9,2010,833000,40,39,1,7
10,2010,833000,58,52,6,3
11,2010,833000,59,58,1,5
12,2010,833000,46,43,3,2
1,2011,833000,56,52,4,0
2,2011,833000,36,31,5,1
1,1999,836800,14,9,5,10
2,1999,836800,12,6,6,9
3,1999,836800,15,10,5,12
4,1999,836800,23,19,4,13
5,1999,836800,19,10,9,6
6,1999,836800,21,16,5,12
7,1999,836800,21,9,12,5
8,1999,836800,20,16,4,5
9,1999,836800,16,10,6,12
10,1999,836800,15,12,3,18
11,1999,836800,13,8,5,13
12,1999,836800,19,13,6,12
1,2000,836800,15,12,3,16
2,2000,836800,14,10,4,14
3,2000,836800,18,15,3,25
4,2000,836800,13,7,6,8
5,2000,836800,23,13,10,10
6,2000,836800,17,10,7,10
7,2000,836800,24,18,6,11
8,2000,836800,21,15,6,4
9,2000,836800,19,13,6,13
10,2000,836800,13,8,5,10
11,2000,836800,16,14,2,8
12,2000,836800,13,6,7,8
1,2001,836800,14,10,4,8
2,2001,836800,17,13,4,7
3,2001,836800,17,10,7,11
4,2001,836800,11,10,1,10
5,2001,836800,21,12,9,8
6,2001,836800,23,17,6,4
7,2001,836800,10,6,4,8
8,2001,836800,21,15,6,7
9,2001,836800,12,11,1,12
10,2001,836800,21,14,7,13
11,2001,836800,21,17,4,15
12,2001,836800,23,20,3,13
1,2002,836800,14,10,4,14
2,2002,836800,18,15,3,9
3,2002,836800,19,15,4,13
4,2002,836800,26,17,9,7
5,2002,836800,28,21,7,14
6,2002,836800,29,17,12,19
7,2002,836800,18,12,6,11
8,2002,836800,31,25,6,17
9,2002,836800,32,28,4,11
10,2002,836800,28,24,4,13
11,2002,836800,19,12,7,18
12,2002,836800,13,10,3,21
1,2003,836800,14,11,3,52
2,2003,836800,14,9,5,30
3,2003,836800,13,10,3,28
4,2003,836800,17,13,4,20
5,2003,836800,16,12,4,6
6,2003,836800,14,11,3,10
7,2003,836800,30,22,8,9
8,2003,836800,28,22,6,23
9,2003,836800,25,20,5,22
10,2003,836800,28,25,3,11
11,2003,836800,20,19,1,14
12,2003,836800,9,7,2,14
1,2004,836800,17,14,3,17
2,2004,836800,12,9,3,18
3,2004,836800,13,9,4,27
4,2004,836800,13,11,2,16
5,2004,836800,20,12,8,8
6,2004,836800,18,15,3,80
7,2004,836800,18,15,3,32
8,2004,836800,32,28,4,11
9,2004,836800,32,25,7,25
10,2004,836800,37,27,10,18
11,2004,836800,18,16,2,21
12,2004,836800,21,19,2,27
1,2005,836800,28,23,5,45
2,2005,836800,11,10,1,75
3,2005,836800,15,12,3,20
4,2005,836800,23,16,7,24
5,2005,836800,19,15,4,25
6,2005,836800,19,15,4,35
7,2005,836800,21,15,6,30
8,2005,836800,25,22,3,20
9,2005,836800,17,12,5,29
10,2005,836800,19,15,4,23
11,2005,836800,19,14,5,23
12,2005,836800,19,15,4,23
1,2006,836800,21,16,5,24
2,2006,836800,21,18,3,25
3,2006,836800,18,13,5,18
4,2006,836800,15,11,4,27
5,2006,836800,16,12,4,20
6,2006,836800,18,16,2,25
7,2006,836800,25,20,5,48
8,2006,836800,27,24,3,26
9,2006,836800,22,19,3,16
10,2006,836800,20,18,2,17
11,2006,836800,20,18,2,12
12,2006,836800,17,16,1,10
1,2007,836800,23,20,3,12
2,2007,836800,11,10,1,15
3,2007,836800,20,15,5,21
4,2007,836800,14,11,3,16
5,2007,836800,21,13,8,5
6,2007,836800,31,25,6,21
7,2007,836800,26,22,4,12
8,2007,836800,24,18,6,16
9,2007,836800,19,16,3,17
10,2007,836800,24,18,6,14
11,2007,836800,14,13,1,5
12,2007,836800,18,16,2,12
1,2008,836800,19,14,5,10
2,2008,836800,10,7,3,18
3,2008,836800,8,7,1,15
4,2008,836800,15,11,4,11
5,2008,836800,22,21,1,6
6,2008,836800,19,14,5,7
7,2008,836800,31,23,8,9
8,2008,836800,26,21,5,10
9,2008,836800,26,20,6,16
10,2008,836800,31,22,9,12
11,2008,836800,22,17,5,18
12,2008,836800,23,18,5,11
1,2009,836800,16,15,1,29
2,2009,836800,19,17,2,12
3,2009,836800,23,20,3,19
4,2009,836800,19,16,3,14
5,2009,836800,17,11,6,11
6,2009,836800,27,22,5,12
7,2009,836800,35,28,7,17
8,2009,836800,29,25,4,9
9,2009,836800,22,19,3,13
10,2009,836800,23,18,5,25
11,2009,836800,17,16,1,12
12,2009,836800,9,8,1,14
1,2010,836800,17,14,3,10
2,2010,836800,17,14,3,6
3,2010,836800,18,15,3,9
4,2010,836800,19,15,4,16
5,2010,836800,26,21,5,10
6,2010,836800,19,16,3,10
7,2010,836800,19,14,5,7
8,2010,836800,33,29,4,10
9,2010,836800,20,19,1,17
10,2010,836800,21,16,5,13
11,2010,836800,13,13,0,11
12,2010,836800,17,12,5,5
1,2011,836800,17,15,2,7
2,2011,836800,7,7,0,5
1,1999,280100,37,35,2,1
2,1999,280100,33,31,2,0
3,1999,280100,40,39,1,0
4,1999,280100,49,46,3,1
5,1999,280100,70,68,2,1
6,1999,280100,43,40,3,0
7,1999,280100,53,51,2,1
8,1999,280100,63,61,2,1
9,1999,280100,45,41,4,0
10,1999,280100,51,50,1,0
11,1999,280100,35,34,1,2
12,1999,280100,35,33,2,1
1,2000,280100,58,57,1,0
2,2000,280100,43,40,3,0
3,2000,280100,54,53,1,2
4,2000,280100,55,53,2,3
5,2000,280100,40,38,2,1
6,2000,280100,44,39,5,2
7,2000,280100,61,58,3,2
8,2000,280100,58,56,2,1
9,2000,280100,54,49,5,2
10,2000,280100,54,50,4,2
11,2000,280100,47,47,0,3
12,2000,280100,39,38,1,5
1,2001,280100,35,35,0,0
2,2001,280100,26,24,2,0
3,2001,280100,39,38,1,1
4,2001,280100,40,39,1,0
5,2001,280100,43,42,1,0
6,2001,280100,24,24,0,1
7,2001,280100,44,42,2,1
8,2001,280100,51,49,2,0
9,2001,280100,40,37,3,0
10,2001,280100,39,39,0,1
11,2001,280100,42,42,0,1
12,2001,280100,45,45,0,0
1,2002,280100,37,37,0,0
2,2002,280100,38,38,0,1
3,2002,280100,32,31,1,1
4,2002,280100,27,25,2,0
5,2002,280100,40,40,0,0
6,2002,280100,24,23,1,1
7,2002,280100,39,37,2,1
8,2002,280100,30,29,1,1
